Flow ID,Source IP,Source Port,Destination IP,Destination Port,Protocol,Timestamp,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.10.1-192.168.10.3-53-62226-17,192.168.10.3,62226,192.168.10.1,53,17,4/7/2017 1:41,245460,1,1,47,88.0,47,47,47.0,0.0,88,88,88.0,0.0,549.987778,8.147967082,245460.0,0.0,245460.0,245460.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,4.073983541,4.073983541,47,88,60.66666667,23.67136104,560.3333333,0,0,0,0,0,0,0,0,1,91.0,47.0,88.0,32,0,0,0,0,0,0,1,47,1,88,-1,-1,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.25-79.127.127.5-56343-443-6,79.127.127.5,443,192.168.10.25,56343,6,4/7/2017 1:41,1264983,2,1,37,0.0,37,0,18.5,26.1629509,0,0,0.0,0.0,29.24940493,2.371573373,632491.5,894391.7904,1264922.0,61.0,1264983.0,1264983.0,0.0,1264983.0,1264983.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,64,32,1.581048915,0.790524458,0,37,9.25,18.5,342.25,0,0,0,0,1,0,0,0,0,12.33333333,18.5,0.0,64,0,0,0,0,0,0,2,37,1,0,243,33304,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.1-192.168.10.3-53-60750-17,192.168.10.3,60750,192.168.10.1,53,17,4/7/2017 1:41,261912,1,1,49,65.0,49,49,49.0,0.0,65,65,65.0,0.0,435.2606982,7.636152601,261912.0,0.0,261912.0,261912.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,44,3.8180763,3.8180763,49,65,54.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,81.5,49.0,65.0,20,0,0,0,0,0,0,1,49,1,65,-1,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.3-192.168.10.19-53-43754-17,192.168.10.19,43754,192.168.10.3,53,17,4/7/2017 1:42,178,2,2,78,218.0,39,39,39.0,0.0,109,109,109.0,0.0,1662921.348,22471.91011,59.33333333,62.77207447,127.0,3.0,3.0,3.0,0.0,3.0,3.0,48.0,48.0,0.0,48.0,48.0,0,0,0,0,40,40,11235.95506,11235.95506,39,109,67.0,38.34057903,1470.0,0,0,0,0,0,0,0,0,1,83.75,39.0,109.0,40,0,0,0,0,0,0,2,78,2,218,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.1-192.168.10.3-53-60165-17,192.168.10.3,60165,192.168.10.1,53,17,4/7/2017 1:43,117311,1,1,41,100.0,41,41,41.0,0.0,100,100,100.0,0.0,1201.933323,17.04869961,117311.0,0.0,117311.0,117311.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,40,8.524349805,8.524349805,41,100,60.66666667,34.06366588,1160.333333,0,0,0,0,0,0,0,0,1,91.0,41.0,100.0,32,0,0,0,0,0,0,1,41,1,100,-1,-1,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
173.194.68.109-192.168.10.14-465-54587-6,192.168.10.14,54587,173.194.68.109,465,6,4/7/2017 1:43,88,3,0,37,0.0,37,0,12.33333333,21.36195996,0,0,0.0,0.0,420454.5455,34090.90909,44.0,5.656854249,48.0,40.0,88.0,44.0,5.656854249,48.0,40.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,60,0,34090.90909,0.0,0,37,9.25,18.5,342.25,0,0,0,0,1,0,0,0,0,12.33333333,12.33333333,0.0,60,0,0,0,0,0,0,3,37,0,0,257,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.1-192.168.10.3-53-62530-17,192.168.10.3,62530,192.168.10.1,53,17,4/7/2017 1:43,31594,1,1,45,150.0,45,45,45.0,0.0,150,150,150.0,0.0,6172.057986,63.30315883,31594.0,0.0,31594.0,31594.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,31.65157941,31.65157941,45,150,80.0,60.62177826,3675.0,0,0,0,0,0,0,0,0,1,120.0,45.0,150.0,32,0,0,0,0,0,0,1,45,1,150,-1,-1,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.17-204.2.197.211-39561-80-6,192.168.10.17,39561,204.2.197.211,80,6,4/7/2017 1:43,201,2,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,9950.248756,201.0,0.0,201.0,201.0,201.0,201.0,0.0,201.0,201.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,64,0,9950.248756,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,251,-1,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.3-192.168.10.5-53-55583-17,192.168.10.5,55583,192.168.10.3,53,17,4/7/2017 1:43,61094,4,2,148,284.0,37,37,37.0,0.0,142,142,142.0,0.0,7071.070809,98.20931679,12218.8,16620.96854,30427.0,3.0,30666.0,10222.0,17498.18936,30427.0,48.0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,80,40,65.47287786,32.73643893,37,142,67.0,51.23475383,2625.0,0,0,0,0,0,0,0,0,0,78.16666667,37.0,142.0,80,0,0,0,0,0,0,4,148,2,284,-1,-1,3,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.3-192.168.10.17-53-31337-17,192.168.10.17,31337,192.168.10.3,53,17,4/7/2017 1:43,32011,2,2,82,114.0,41,41,41.0,0.0,57,57,57.0,0.0,6122.895255,124.957046,10670.33333,18437.4059,31960.0,3.0,48.0,48.0,0.0,48.0,48.0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,64,64,62.47852301,62.47852301,41,57,47.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,59.25,41.0,57.0,64,0,0,0,0,0,0,2,82,2,114,-1,-1,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.3-192.168.10.9-53-64106-17,192.168.10.9,64106,192.168.10.3,53,17,4/7/2017 1:43,1151696,4,4,134,328.0,38,29,33.5,5.196152423,94,70,82.0,13.85640646,401.147525,6.94627749,164528.0,405402.2271,1083152.0,2.0,1120995.0,373665.0,647201.5689,1120989.0,2.0,1113858.0,371286.0,643081.02,1113852.0,3.0,0,0,0,0,128,104,3.473138745,3.473138745,29,94,54.55555556,27.60485062,762.0277778,0,0,0,0,0,0,0,0,1,61.375,33.5,82.0,128,0,0,0,0,0,0,4,134,4,328,-1,-1,3,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.1-192.168.10.3-53-61879-17,192.168.10.3,61879,192.168.10.1,53,17,4/7/2017 1:43,91195,1,1,46,179.0,46,46,46.0,0.0,179,179,179.0,0.0,2467.240529,21.93102692,91195.0,0.0,91195.0,91195.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,10.96551346,10.96551346,46,179,90.33333333,76.7875858,5896.333333,0,0,0,0,0,0,0,0,1,135.5,46.0,179.0,20,0,0,0,0,0,0,1,46,1,179,-1,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.3-192.168.10.9-53-57503-17,192.168.10.9,57503,192.168.10.3,53,17,4/7/2017 1:44,186,2,2,84,204.0,42,42,42.0,0.0,102,102,102.0,0.0,1548387.097,21505.37634,62.0,102.1909976,180.0,3.0,3.0,3.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,40,40,10752.68817,10752.68817,42,102,66.0,32.86335345,1080.0,0,0,0,0,0,0,0,0,1,82.5,42.0,102.0,40,0,0,0,0,0,0,2,84,2,204,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.3-192.168.10.8-53-62515-17,192.168.10.8,62515,192.168.10.3,53,17,4/7/2017 1:44,139,2,2,84,116.0,42,42,42.0,0.0,58,58,58.0,0.0,1438848.921,28776.97842,46.33333333,74.19119445,132.0,3.0,4.0,4.0,0.0,4.0,4.0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,40,40,14388.48921,14388.48921,42,58,48.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,60.5,42.0,58.0,40,0,0,0,0,0,0,2,84,2,116,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.25-54.192.37.158-56427-443-6,192.168.10.25,56427,54.192.37.158,443,6,4/7/2017 1:44,235735,19,31,887,39371.0,405,0,46.68421053,108.5971417,2896,0,1270.032258,596.2007203,170776.5075,212.1025728,4810.918367,10522.18968,33114.0,1.0,235735.0,13096.38889,14492.38862,33707.0,1.0,171558.0,5718.6,16607.31365,65916.0,48.0,0,0,0,0,620,1000,80.59897767,131.5035951,0,2896,789.372549,763.4294718,582824.5584,0,0,0,1,0,0,0,0,1,805.16,46.68421053,1270.032258,620,0,0,0,0,0,0,19,887,31,39371,65535,122,6,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.3-192.168.10.8-53-64131-17,192.168.10.8,64131,192.168.10.3,53,17,4/7/2017 1:44,31050,2,2,60,184.0,30,30,30.0,0.0,92,92,92.0,0.0,7858.293076,128.8244767,10350.0,17920.66369,31043.0,3.0,4.0,4.0,0.0,4.0,4.0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,64,64,64.41223833,64.41223833,30,92,54.8,33.95879857,1153.2,0,0,0,0,0,0,0,0,1,68.5,30.0,92.0,64,0,0,0,0,0,0,2,60,2,184,-1,-1,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.3-192.168.10.16-53-46999-17,192.168.10.16,46999,192.168.10.3,53,17,4/7/2017 1:44,330456,2,2,70,230.0,35,35,35.0,0.0,115,115,115.0,0.0,907.8364442,12.10448592,110152.0,190782.7984,330449.0,3.0,4.0,4.0,0.0,4.0,4.0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,40,40,6.052242961,6.052242961,35,115,67.0,43.8178046,1920.0,0,0,0,0,0,0,0,0,1,83.75,35.0,115.0,40,0,0,0,0,0,0,2,70,2,230,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.25-54.192.37.158-56429-443-6,54.192.37.158,443,192.168.10.25,56429,6,4/7/2017 1:44,76,1,1,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,26315.78947,76.0,0.0,76.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,13157.89474,13157.89474,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,122,33304,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.3-192.168.10.8-53-64655-17,192.168.10.8,64655,192.168.10.3,53,17,4/7/2017 1:44,230,2,2,60,264.0,30,30,30.0,0.0,132,132,132.0,0.0,1408695.652,17391.30435,76.66666667,131.0585111,228.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,40,40,8695.652174,8695.652174,30,132,70.8,55.86770087,3121.2,0,0,0,0,0,0,0,0,1,88.5,30.0,132.0,40,0,0,0,0,0,0,2,60,2,264,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.12-222.231.7.241-47992-80-6,222.231.7.241,80,192.168.10.12,47992,6,4/7/2017 1:45,62,1,1,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,32258.06452,62.0,0.0,62.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,20,20,16129.03226,16129.03226,0,0,0.0,0.0,0.0,0,1,0,0,1,1,0,0,1,0.0,0.0,0.0,20,0,0,0,0,0,0,1,0,1,0,1999,229,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.1-192.168.10.3-53-61403-17,192.168.10.3,61403,192.168.10.1,53,17,4/7/2017 1:46,49555,1,1,56,84.0,56,56,56.0,0.0,84,84,84.0,0.0,2825.14378,40.35919685,49555.0,0.0,49555.0,49555.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,20.17959843,20.17959843,56,84,65.33333333,16.16580754,261.3333333,0,0,0,0,0,0,0,0,1,98.0,56.0,84.0,32,0,0,0,0,0,0,1,56,1,84,-1,-1,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.12-211.233.74.132-55366-80-6,192.168.10.12,55366,211.233.74.132,80,6,4/7/2017 1:47,193,2,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,10362.6943,193.0,0.0,193.0,193.0,193.0,193.0,0.0,193.0,193.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,64,0,10362.6943,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,251,-1,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.15-23.15.4.9-55656-80-6,192.168.10.15,55656,23.15.4.9,80,6,4/7/2017 1:47,14395091,137,177,1662,382980.0,385,0,12.13138686,63.10167071,4380,0,2163.728814,856.8893299,26720.35904,21.81299167,45990.70607,473009.6036,5799250.0,0.0,14400000.0,105846.2574,714666.1715,5799326.0,51.0,14300000.0,81383.78977,634488.3034,5816571.0,2.0,0,0,0,0,2752,3552,9.517133306,12.29585836,0,4380,1221.085714,1247.641521,1556609.365,0,0,0,1,0,0,0,0,1,1224.974522,12.13138686,2163.728814,2752,0,0,0,0,0,0,137,1662,177,382980,8192,1080,5,20,1633313.0,2171121.874,3168528.0,98098.0,5527366.5,384501.3331,5799250.0,5255483.0,BENIGN
192.168.10.25-52.84.145.117-56503-443-6,52.84.145.117,443,192.168.10.25,56503,6,4/7/2017 1:47,20,1,1,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,100000.0,20.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,50000.0,50000.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,122,33304,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.5-54.83.194.68-57533-80-6,192.168.10.5,57533,54.83.194.68,80,6,4/7/2017 1:47,45,2,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,44444.44444,45.0,0.0,45.0,45.0,45.0,45.0,0.0,45.0,45.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,44444.44444,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,40,0,0,0,0,0,0,2,0,0,0,64027,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.8-103.235.252.231-53368-80-6,103.235.252.231,80,192.168.10.8,53368,6,4/7/2017 1:47,236,2,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,8474.576271,236.0,0.0,236.0,236.0,236.0,236.0,0.0,236.0,236.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,8474.576271,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,40,0,0,0,0,0,0,2,0,0,0,115,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.3-192.168.10.16-53-59623-17,192.168.10.16,59623,192.168.10.3,53,17,4/7/2017 1:48,82841,2,2,60,344.0,30,30,30.0,0.0,172,172,172.0,0.0,4876.812207,48.28526937,27613.66667,47823.94355,82836.0,1.0,1.0,1.0,0.0,1.0,1.0,4.0,4.0,0.0,4.0,4.0,0,0,0,0,64,64,24.14263469,24.14263469,30,172,86.8,77.77660317,6049.2,0,0,0,0,0,0,0,0,1,108.5,30.0,172.0,64,0,0,0,0,0,0,2,60,2,344,-1,-1,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.51-72.21.81.253-46272-443-6,192.168.10.51,46272,72.21.81.253,443,6,4/7/2017 1:48,115833083,26,24,1726,12842.0,472,0,66.38461538,148.7185468,2659,0,535.0833333,757.110291,125.7671783,0.431655609,2363940.469,4226543.114,10000000.0,3.0,116000000.0,4633323.32,4998805.636,10000000.0,3.0,111000000.0,4810737.696,5124321.726,10000000.0,4.0,0,0,0,0,540,492,0.224460917,0.207194692,0,2659,285.6470588,575.529524,331234.2329,0,0,0,1,0,0,0,0,0,291.36,66.38461538,535.0833333,540,0,0,0,0,0,0,26,1726,24,12842,29200,296,6,20,36673.33333,42964.03809,172952.0,23473.0,9616083.333,1402588.998,10000000.0,5162330.0,BENIGN
192.168.10.51-83.222.14.88-48833-443-6,192.168.10.51,48833,83.222.14.88,443,6,4/7/2017 1:48,6919134,8,4,613,138.0,517,0,76.625,179.3511619,138,0,34.5,69.0,108.5395947,1.734321087,629012.1818,1616996.746,5424400.0,4.0,6919134.0,988447.7143,2071393.033,5616428.0,4.0,346568.0,115522.6667,99625.01817,192553.0,3015.0,0,0,0,0,272,136,1.156214058,0.578107029,0,517,57.76923077,143.7005879,20649.85897,0,0,0,1,0,0,0,0,0,62.58333333,76.625,34.5,272,0,0,0,0,0,0,8,613,4,138,29200,31,3,32,1494730.0,0.0,1494730.0,1494730.0,5424400.0,0.0,5424400.0,5424400.0,BENIGN
192.168.10.3-192.168.10.9-53-53093-17,192.168.10.9,53093,192.168.10.3,53,17,4/7/2017 1:48,50195,2,2,102,158.0,51,51,51.0,0.0,79,79,79.0,0.0,5179.798785,79.68921207,16731.66667,28896.95832,50099.0,48.0,48.0,48.0,0.0,48.0,48.0,48.0,48.0,0.0,48.0,48.0,0,0,0,0,40,40,39.84460604,39.84460604,51,79,62.2,15.33623161,235.2,0,0,0,0,0,0,0,0,1,77.75,51.0,79.0,40,0,0,0,0,0,0,2,102,2,158,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.1-192.168.10.3-53-60346-17,192.168.10.3,60346,192.168.10.1,53,17,4/7/2017 1:48,418940,1,1,49,146.0,49,49,49.0,0.0,146,146,146.0,0.0,465.4604478,4.773953311,418940.0,0.0,418940.0,418940.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,32,2.386976655,2.386976655,49,146,81.33333333,56.00297611,3136.333333,0,0,0,0,0,0,0,0,1,122.0,49.0,146.0,20,0,0,0,0,0,0,1,49,1,146,-1,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
172.217.12.132-192.168.10.9-443-6316-6,192.168.10.9,6316,172.217.12.132,443,6,4/7/2017 1:48,164040,10,8,524,3933.0,191,0,52.4,72.50930975,1430,0,491.625,621.665031,27170.20239,109.7293343,9649.411765,15637.85667,37474.0,1.0,164040.0,18226.66667,18223.17247,39238.0,2.0,94961.0,13565.85714,23158.64717,55486.0,1.0,0,0,0,0,212,172,60.96074128,48.76859303,0,1430,234.5789474,451.4230974,203782.8129,0,0,0,1,0,0,0,0,0,247.6111111,52.4,491.625,212,0,0,0,0,0,0,10,524,8,3933,8192,343,5,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.1-192.168.10.3-53-60327-17,192.168.10.3,60327,192.168.10.1,53,17,4/7/2017 1:48,49271,1,1,53,69.0,53,53,53.0,0.0,69,69,69.0,0.0,2476.101561,40.59182886,49271.0,0.0,49271.0,49271.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,20.29591443,20.29591443,53,69,58.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,87.5,53.0,69.0,32,0,0,0,0,0,0,1,53,1,69,-1,-1,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.3-192.168.10.51-53-23319-17,192.168.10.51,23319,192.168.10.3,53,17,4/7/2017 1:48,956,2,2,82,152.0,41,41,41.0,0.0,76,76,76.0,0.0,244769.8745,4184.100418,318.6666667,460.1753289,850.0,48.0,58.0,58.0,0.0,58.0,58.0,48.0,48.0,0.0,48.0,48.0,0,0,0,0,80,80,2092.050209,2092.050209,41,76,55.0,19.17028951,367.5,0,0,0,0,0,0,0,0,1,68.75,41.0,76.0,80,0,0,0,0,0,0,2,82,2,152,-1,-1,1,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.9-199.127.204.190-6452-443-6,199.127.204.190,443,192.168.10.9,6452,6,4/7/2017 1:48,979812,2,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,2.041207905,979812.0,0.0,979812.0,979812.0,979812.0,979812.0,0.0,979812.0,979812.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,2.041207905,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,40,0,0,0,0,0,0,2,0,0,0,4845,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.3-192.168.10.9-53-56043-17,192.168.10.9,56043,192.168.10.3,53,17,4/7/2017 1:48,193,2,2,72,136.0,36,36,36.0,0.0,68,68,68.0,0.0,1077720.207,20725.3886,64.33333333,27.42869544,96.0,48.0,48.0,48.0,0.0,48.0,48.0,49.0,49.0,0.0,49.0,49.0,0,0,0,0,40,40,10362.6943,10362.6943,36,68,48.8,17.52712184,307.2,0,0,0,0,0,0,0,0,1,61.0,36.0,68.0,40,0,0,0,0,0,0,2,72,2,136,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
172.217.10.238-192.168.10.9-443-6335-6,172.217.10.238,443,192.168.10.9,6335,6,4/7/2017 1:48,129,1,1,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,15503.87597,129.0,0.0,129.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,7751.937984,7751.937984,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,20,0,0,0,0,0,0,1,0,1,0,351,257,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.3-192.168.10.9-53-62194-17,192.168.10.9,62194,192.168.10.3,53,17,4/7/2017 1:48,119,2,2,64,96.0,32,32,32.0,0.0,48,48,48.0,0.0,1344537.815,33613.44538,39.66666667,34.26854729,69.0,2.0,2.0,2.0,0.0,2.0,2.0,48.0,48.0,0.0,48.0,48.0,0,0,0,0,40,40,16806.72269,16806.72269,32,48,38.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,48.0,32.0,48.0,40,0,0,0,0,0,0,2,64,2,96,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.3-192.168.10.16-53-14796-17,192.168.10.16,14796,192.168.10.3,53,17,4/7/2017 1:48,24599,2,2,54,178.0,27,27,27.0,0.0,89,89,89.0,0.0,9431.277694,162.6082361,8199.666667,14198.77521,24595.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,80,40,81.30411805,81.30411805,27,89,51.8,33.95879857,1153.2,0,0,0,0,0,0,0,0,1,64.75,27.0,89.0,80,0,0,0,0,0,0,2,54,2,178,-1,-1,1,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.9-104.152.141.97-6349-443-6,192.168.10.9,6349,104.152.141.97,443,6,4/7/2017 1:48,99,2,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,20202.0202,99.0,0.0,99.0,99.0,99.0,99.0,0.0,99.0,99.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,20202.0202,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,40,0,0,0,0,0,0,2,0,0,0,253,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.51-23.50.75.27-39975-80-6,192.168.10.51,39975,23.50.75.27,80,6,4/7/2017 1:48,54648984,11,10,864,3539.0,432,0,78.54545455,174.7526044,1770,0,353.9,746.0867465,80.56874397,0.384270639,2732449.2,4385538.038,10000000.0,3.0,51200000.0,5115729.5,5195228.283,10100000.0,1774.0,54600000.0,6069531.889,4817045.333,10100000.0,1276.0,0,0,0,0,360,328,0.20128462,0.182986019,0,1770,200.1363636,523.4641294,274014.6948,0,0,0,1,0,0,0,0,0,209.6666667,78.54545455,353.9,360,0,0,0,0,0,0,11,864,10,3539,29200,972,2,32,212044.6,421274.0834,965642.0,23076.0,10000000.0,13182.8106,10000000.0,9996004.0,BENIGN
